City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,jatiroto,-7.8833,111.1167,75.94,93,99,3.27,ID,1703958524
363,luba,3.4568,8.5547,84.09,79,69,7.72,GQ,1703958524
364,zhanibek,49.4167,46.85,35.87,94,80,8.9,KZ,1703958525
365,vodice,43.7608,15.7828,54.7,88,79,2.42,HR,1703958525
366,trutnov,50.561,15.9127,43.48,90,97,4.81,CZ,1703958526
367,vernon,50.2581,-119.2691,37.29,100,96,1.14,CA,1703958527
368,puerto baquerizo moreno,-0.9,-89.6,83.39,79,40,14.97,EC,1703958527
369,vorkuta,67.5,64.0,-17.19,91,13,20.85,RU,1703958528
370,juan griego,11.0817,-63.9655,83.55,69,91,12.44,VE,1703958528
371,mont-dore,-22.2833,166.5833,76.98,82,4,5.14,NC,1703958529
372,chardara,41.2547,67.9692,38.62,57,3,6.02,KZ,1703958530
373,flying fish cove,-10.4217,105.6791,80.28,89,75,11.5,CX,1703958530
374,praia,14.9215,-23.5087,86.54,35,0,16.11,CV,1703958346
375,kedrovyy,56.1667,91.8167,25.21,75,100,13.67,RU,1703958531
376,haapavesi,64.1333,25.3667,3.52,97,71,5.35,FI,1703958532
377,kuju,23.7167,85.5,59.74,49,0,2.59,IN,1703958533
378,posse,-14.0931,-46.3694,85.39,50,96,5.28,BR,1703958515
379,praia da vitoria,38.7333,-27.0667,64.65,63,20,2.84,PT,1703958534
380,siwa oasis,29.2041,25.5195,61.34,55,3,3.0,EG,1703958534
381,queenstown,-31.8976,26.8753,70.75,54,92,4.41,ZA,1703958535
382,dwarka,22.2394,68.9678,74.07,52,0,8.72,IN,1703958536
383,tolanaro,-25.0319,46.9987,75.27,94,75,18.41,MG,1703958537
384,qacha's nek,-30.1154,28.6894,59.81,76,72,1.41,LS,1703958537
385,yemva,62.59,50.8594,4.28,97,100,3.89,RU,1703958538
386,shagonar,51.5333,92.8,3.87,97,99,1.36,RU,1703958538
387,chibougamau,49.9168,-74.3659,13.62,79,100,6.91,CA,1703958539
388,monroeville,40.4212,-79.7881,38.14,80,100,12.66,US,1703957802
389,cabo san lucas,22.8909,-109.9124,76.6,50,1,3.78,MX,1703958541
390,kapshagay,43.8833,77.0833,31.21,68,100,3.67,KZ,1703958541
391,bouafle,6.9904,-5.7442,93.22,29,0,4.41,CI,1703958542
392,puerto barrios,15.7167,-88.6,69.94,100,75,0.0,GT,1703958268
393,ifon,6.9241,5.776,83.48,32,94,1.41,NG,1703958545
394,moree,-29.4667,149.85,75.27,58,21,10.07,AU,1703958546
395,nikolayevsk-on-amure,53.1406,140.73,-20.63,95,9,3.58,RU,1703958546
396,maintirano,-18.0667,44.0167,83.88,73,100,2.82,MG,1703958547
397,dalaman,36.7659,28.8028,53.46,94,75,4.61,TR,1703958548
398,rundu,-17.9333,19.7667,81.54,28,26,6.55,NA,1703958548
399,nelson bay,-32.7167,152.15,66.25,92,99,10.0,AU,1703958549
400,alesund,62.4723,6.1549,36.34,87,75,8.05,NO,1703958339
401,monte carmelo,-18.7247,-47.4986,79.36,65,85,8.41,BR,1703958551
402,dawei,14.0833,98.2,73.24,72,99,3.67,MM,1703958552
403,las khorey,11.1595,48.1967,77.25,70,98,8.41,SO,1703958553
404,saint-philippe,-21.3585,55.7679,78.39,81,100,11.01,RE,1703958553
405,aktau,43.65,51.2,32.58,71,33,7.67,KZ,1703958554
406,okhotsk,59.3833,143.3,-24.56,81,21,14.0,RU,1703958555
407,northam,51.0333,-4.2167,45.61,95,100,14.67,GB,1703958555
408,bamboo flat,11.7,92.7167,80.69,78,20,5.75,IN,1703958556
409,vigan,17.5747,120.3869,75.79,86,43,3.58,PH,1703958556
410,dingwall,57.5953,-4.4272,40.95,84,100,6.67,GB,1703958557
411,katsina-ala,7.1667,9.2833,85.71,20,37,4.76,NG,1703958557
412,oppdal,62.5943,9.6912,19.13,93,98,5.61,NO,1703958558
413,aracati,-4.5617,-37.7697,88.47,54,62,13.4,BR,1703958559
414,huron,41.1501,-82.5499,37.98,83,88,9.93,US,1703958559
415,laramie,41.3114,-105.5911,45.54,44,0,9.22,US,1703958560
416,vorontsovka,50.6132,40.3549,38.26,94,100,10.25,RU,1703958560
417,bua yai,15.5855,102.4259,79.05,53,79,6.96,TH,1703958561
418,pacific grove,36.6177,-121.9166,56.41,92,100,3.44,US,1703958561
419,college,64.8569,-147.8028,7.2,69,75,0.0,US,1703958562
420,kamen'-rybolov,44.7481,132.0403,10.44,93,100,10.42,RU,1703958563
421,ta`u,-14.2336,-169.5144,81.23,78,98,5.32,AS,1703958563
422,ad dilam,23.9915,47.1627,70.21,60,76,8.79,SA,1703958564
423,tazovsky,67.4667,78.7,-6.48,98,100,15.52,RU,1703958564
424,fukuecho,32.6881,128.8419,61.23,78,80,20.2,JP,1703958565
425,patong,7.8961,98.2966,77.14,83,73,8.59,TH,1703958566
426,mahdia,35.5047,11.0622,60.75,73,100,9.17,TN,1703958566
427,mukalla,14.5425,49.1242,75.04,75,67,3.53,YE,1703958567
428,sirte,31.2089,16.5887,62.02,60,2,5.48,LY,1703958567
429,myeik,12.4333,98.6,76.96,78,94,3.11,MM,1703958568
430,chinde,26.8418,88.0763,49.51,69,10,4.52,NP,1703958568
431,guayaramerin,-10.8368,-65.3614,93.25,52,40,5.75,BO,1703958569
432,huarmey,-10.0681,-78.1522,77.0,74,57,10.54,PE,1703958570
433,mutoko,-17.397,32.2268,64.2,84,74,6.8,ZW,1703958571
434,ocumare del tuy,10.1165,-66.7761,88.61,45,70,3.38,VE,1703958571
435,crane,31.3974,-102.3501,56.86,19,2,6.64,US,1703958572
436,carbonear,47.7332,-53.2148,35.42,92,100,15.61,CA,1703958572
437,tumaco,1.7986,-78.8156,76.77,91,100,2.57,CO,1703958573
438,ribeira brava,32.65,-17.0667,70.0,78,69,2.46,PT,1703958574
439,alofi,-19.0595,-169.9187,76.89,94,71,11.5,NU,1703958575
440,swidwin,53.7746,15.7767,39.96,100,66,9.89,PL,1703958576
441,flin flon,54.7682,-101.865,19.24,79,75,2.3,CA,1703958577
442,guerrero negro,27.9769,-114.0611,66.0,66,74,15.88,MX,1703958577
443,yeniseysk,58.4497,92.1703,22.95,86,100,11.99,RU,1703958578
444,tual,-5.6667,132.75,84.24,69,99,3.8,ID,1703958578
445,perico,22.7692,-81.0189,66.87,90,100,5.28,CU,1703958579
446,dunedin,-45.8742,170.5036,54.81,91,98,4.0,NZ,1703958511
447,luganville,-15.5333,167.1667,79.11,88,92,1.74,VU,1703958580
448,kokpekty,48.75,82.4,17.33,92,100,4.23,KZ,1703958581
449,pangody,65.85,74.4859,-7.1,97,100,17.4,RU,1703958581
450,qui nhon,13.7667,109.2333,73.08,89,15,8.68,VN,1703958582
451,megion,61.0296,76.1136,8.62,98,93,6.89,RU,1703958582
452,artvin,41.1667,41.8333,42.13,68,93,4.38,TR,1703958583
453,airdrie,55.866,-3.9803,41.68,95,100,9.31,GB,1703958584
454,villa juarez,24.6536,-107.5411,78.67,13,4,3.18,MX,1703958584
455,micheweni,-4.9667,39.8333,83.62,82,98,11.65,TZ,1703958585
456,ierapetra,35.01,25.7353,63.14,70,97,1.01,GR,1703958585
457,mezhdurechensk,53.6942,88.0603,24.06,84,100,11.9,RU,1703958586
458,antsiranana,-12.2787,49.2917,79.68,81,58,1.68,MG,1703958587
459,berazategui,-34.7633,-58.2117,80.04,34,61,1.74,AR,1703958587
460,la pesa,7.4954,-72.3818,58.21,77,89,4.05,VE,1703958588
461,mandera,3.9366,41.867,93.0,29,21,9.73,KE,1703958589
462,gutierrez zamora,20.45,-97.0833,63.81,83,100,4.85,MX,1703958589
463,isangel,-19.55,169.2667,77.65,87,16,7.45,VU,1703958590
464,qamdo,31.1667,97.2333,10.4,29,1,2.13,CN,1703958591
465,wuwei,37.9281,102.6414,25.97,39,0,7.23,CN,1703958591
466,constitucion,-35.3333,-72.4167,64.56,70,99,10.69,CL,1703958402
467,zakynthos,37.7914,20.8953,55.63,94,75,0.0,GR,1703958593
468,san jeronimo,-11.9472,-75.2829,64.27,52,93,5.48,PE,1703958594
469,zhangye,38.9342,100.4517,25.03,41,5,4.65,CN,1703958594
470,cidreira,-30.1811,-50.2056,74.1,50,21,11.9,BR,1703958595
471,taltal,-25.4,-70.4833,70.72,70,58,9.62,CL,1703958596
472,kotri,25.366,68.3122,66.97,23,0,7.76,PK,1703958596
473,santiago,-33.4569,-70.6483,81.59,50,40,16.11,CL,1703958451
474,madera,37.1666,-119.8343,52.74,94,100,2.37,US,1703958597
475,lichinga,-13.3128,35.2406,71.69,83,75,2.3,MZ,1703958598
476,natal,-5.795,-35.2094,90.25,70,40,12.66,BR,1703958496
477,galliano,29.4422,-90.2992,59.0,38,0,8.05,US,1703958599
478,jining,35.405,116.5814,31.78,84,2,5.91,CN,1703958600
479,kamloops,50.6665,-120.3192,42.57,80,75,12.66,CA,1703958601
480,ujae,8.9322,165.7642,81.93,83,99,16.96,MH,1703958601
481,bodaybo,57.8506,114.1933,3.29,93,100,2.21,RU,1703958602
482,dundalk,39.2507,-76.5205,47.17,62,100,13.8,US,1703958603
483,codrington,-38.2667,141.9667,56.55,63,65,9.51,AU,1703958604
484,pecos,31.4229,-103.4932,60.3,27,0,0.0,US,1703958604
485,papao,-17.75,-149.55,83.88,82,90,12.28,PF,1703958605
486,biltine,14.5333,20.9167,77.05,16,22,5.79,TD,1703958606
487,gelemso,8.8167,40.5167,64.65,52,82,3.89,ET,1703958606
488,leer,53.2316,7.461,46.92,92,100,10.83,DE,1703958607
489,nizhnesortymskiy,62.4397,71.7603,0.09,98,96,4.29,RU,1703958608
490,matonga,-2.3833,34.0833,66.11,88,99,2.89,TZ,1703958609
491,ouesso,1.6136,16.0517,81.7,40,99,2.37,CG,1703958610
492,brackley,52.0333,-1.15,52.36,89,100,7.0,GB,1703958610
493,khandyga,62.6667,135.6,-57.35,100,92,2.08,RU,1703958611
494,socorro,31.6546,-106.3033,54.48,38,75,5.75,US,1703958611
495,gao,16.6362,1.637,76.32,12,0,9.62,ML,1703958612
496,tarija,-21.5355,-64.7296,69.71,73,75,6.91,BO,1703958613
497,nyurba,63.2842,118.3319,-20.47,95,99,4.23,RU,1703958613
498,kuala kangsar,4.7667,100.9333,80.22,99,100,0.56,MY,1703958614
499,acarau,-2.8856,-40.12,88.02,61,59,17.22,BR,1703958355
500,nova vicosa,-17.8919,-39.3719,85.46,65,69,17.56,BR,1703958615
501,malango,-2.9627,119.9001,69.17,97,94,1.74,ID,1703958616
502,ixtapa,20.7,-105.2,77.23,59,0,3.0,MX,1703958617
503,bastrop,32.7562,-91.8724,51.69,56,0,5.75,US,1703958618
504,sao gabriel da cachoeira,-0.1303,-67.0892,91.2,66,20,3.44,BR,1703958619
505,machico,32.7,-16.7667,70.0,81,40,8.05,PT,1703958620
506,brak,27.5496,14.2714,58.01,40,1,5.57,LY,1703958620
507,quartu sant'elena,39.2419,9.1839,60.01,79,0,3.44,IT,1703958621
508,daultala,33.1925,73.1413,53.62,36,86,2.73,PK,1703958622
509,mont-laurier,46.5501,-75.4993,22.62,65,90,7.65,CA,1703958623
510,yeppoon,-23.1333,150.7333,71.38,89,66,10.04,AU,1703958624
511,arno,60.1167,18.6333,29.79,84,100,14.45,SE,1703958624
512,sonoita,31.85,-112.8333,65.55,23,82,8.57,MX,1703958625
513,morehead city,34.7229,-76.726,50.02,61,100,12.66,US,1703958626
514,tamanrasset,22.785,5.5228,66.11,14,0,4.61,DZ,1703958626
515,mount isa,-20.7333,139.5,89.37,22,5,14.97,AU,1703958627
516,tahe,52.3333,124.7333,-16.91,98,5,2.53,CN,1703958628
517,cayeli,41.0923,40.7292,54.75,63,86,3.04,TR,1703958628
518,ambon,-3.6954,128.1814,77.14,88,40,6.91,ID,1703958629
519,oriximina,-1.7656,-55.8661,85.69,66,99,1.95,BR,1703958630
520,warrnambool,-38.3833,142.4833,56.34,65,95,9.01,AU,1703958631
521,raceland,29.7274,-90.599,58.98,53,0,5.75,US,1703958558
522,thunder bay,48.4001,-89.3168,28.38,93,100,5.75,CA,1703958476
523,benguela,-12.5763,13.4055,79.03,73,69,6.4,AO,1703958634
524,maues,-3.3836,-57.7186,74.73,99,100,3.71,BR,1703958635
525,branik,50.036,14.4124,46.13,78,0,12.66,CZ,1703958635
526,solnechnyy,50.7214,136.6319,-18.98,98,26,3.11,RU,1703958636
527,pospelikha,51.95,81.7667,24.98,91,100,28.36,RU,1703958636
528,tigre,-34.426,-58.5796,81.05,29,0,11.5,AR,1703958637
529,la passe,45.5549,-0.8967,50.23,91,49,10.07,FR,1703958638
530,cabugao,17.7931,120.4578,75.02,89,46,2.51,PH,1703958639
531,dhaurahra,28.0,81.0833,58.21,64,95,2.95,IN,1703958639
532,guixi,28.2886,117.2133,54.19,77,0,2.01,CN,1703958640
533,turpan,42.9333,89.1667,28.6,46,73,0.65,CN,1703958640
534,kaya,13.0917,-1.0844,80.29,11,5,8.16,BF,1703958641
535,merizo village,13.2658,144.6691,81.16,92,85,24.74,GU,1703958642
536,bardai,11.65,7.2333,74.75,20,0,9.35,NG,1703958642
537,susuman,62.7833,148.1667,-40.02,99,98,1.01,RU,1703958643
538,boundiali,9.5217,-6.4869,84.72,12,1,2.73,CI,1703958644
539,richfield,44.8833,-93.283,30.31,86,100,14.97,US,1703958644
540,linton,39.0348,-87.1658,38.97,69,62,10.38,US,1703958645
541,vila franca do campo,37.7167,-25.4333,63.01,71,98,2.82,PT,1703958646
542,zangilan,39.0883,46.6512,47.14,46,3,4.45,AZ,1703958646
543,port lincoln,-34.7333,135.8667,58.73,78,71,12.28,AU,1703958647
544,vuktyl,63.8567,57.3094,-6.2,98,100,5.5,RU,1703958647
545,pervomayskoye,43.919,46.7102,43.95,48,70,5.37,RU,1703958649
546,timbuktu,16.7735,-3.0074,77.7,10,4,8.28,ML,1703958649
547,freetown,8.484,-13.2299,85.71,70,5,9.22,SL,1703958649
548,fernie,49.5,-115.0687,30.29,84,60,0.2,CA,1703958650
549,tezu,27.9167,96.1667,60.37,51,0,4.41,IN,1703958651
550,betio village,1.358,172.9211,82.44,75,97,16.46,KI,1703958651
551,lethem,3.3803,-59.7968,93.74,42,73,12.55,GY,1703958652
552,huadian,42.9633,126.7478,17.22,97,100,3.36,CN,1703958653
553,port douglas,-16.4833,145.4667,80.94,85,94,6.78,AU,1703958654
554,tuy hoa,13.0833,109.3,72.43,90,47,5.48,VN,1703958654
555,ciudad melchor muzquiz,27.8833,-101.5167,54.36,19,2,3.47,MX,1703958655
556,andergrove,-21.0833,149.1833,76.64,84,48,15.43,AU,1703958656
557,port-gentil,-0.7193,8.7815,84.16,79,40,9.22,GA,1703958657
558,inarajan village,13.2736,144.7484,81.57,92,85,24.56,GU,1703958657
559,juneau,58.3019,-134.4197,46.4,95,100,17.27,US,1703958270
560,broken hill,-31.95,141.4333,61.38,50,0,13.51,AU,1703958450
561,opuwo,-18.0607,13.84,77.61,35,10,15.66,NA,1703958659
562,njombe,-9.3333,34.7667,60.35,92,98,1.1,TZ,1703958659
563,hailar,49.2,119.7,-16.58,100,80,1.57,CN,1703958660
564,forster,-32.1667,152.5167,71.29,77,100,11.43,AU,1703958661
565,kvissleby,62.2936,17.375,22.84,94,100,9.13,SE,1703958661
566,hammerfest,70.6634,23.6821,18.05,67,10,5.75,NO,1703958662
567,sierre,46.2919,7.5356,44.24,79,0,1.14,CH,1703958662
568,sisophon,13.5859,102.9737,78.01,63,53,3.24,KH,1703958663
569,shakawe,-18.3667,21.85,80.64,44,69,4.97,BW,1703958664
570,bridgewater,44.3835,-64.5155,37.02,96,100,3.44,CA,1703958372
571,ternate,0.8,127.4,80.8,82,14,5.5,ID,1703958666
572,naliya,23.2667,68.8333,70.3,27,0,8.57,IN,1703958667
